Customer_ID;First_Name;Last_Name;Email;Phone;City;Postal_Code;Address;Customer_Type;Region_ID
4387;Alan;Szabla;pakosmaciej@bruzda.net;577 216 481;Suwałki;16-402;aleja Kolorowa 88/99;Subscriber;10
4388;Albert;Kurczab;qbawol@fundacja.pl;22 504 36 96;Radom;26-601;plac Mickiewicza 582;New;7
4389;Jan;Guściora;nataniel86@imiolczyk-grubba.pl;720 781 416;Suwałki;16-402;pl. Słowianska 18/14;Subscriber;10
4390;Olgierd;Żelazek;olaf48@stowarzyszenie.pl;+48 512 575 149;Koszalin;75-001;ulica Wiślana 73/79;Subscriber;16
4391;Maciej;Makurat;oleszczakmikolaj@hotmail.com;+48 668 989 023;Konin;62-500;ulica Wczasowa 31/43;Subscriber;15
4392;Filip;Grymuza;gradzielksawery@onet.pl;+48 503 154 662;Konin;62-500;ul. Makowa 021;Subscriber;15
4393;Kalina;Niewiara;jdyrek@stowarzyszenie.com;885 105 093;Opole;45-001;ul. Czereśniowa 934;New;8
4394;Albert;Kulus;fcymbala@gabinety.pl;32 614 13 29;Suwałki;16-402;ulica Orzechowa 874;Subscriber;10
4395;Jędrzej;Budkiewicz;bruno41@o2.pl;+48 692 336 857;Konin;62-500;pl. Źródlana 08;New;15
4396;Ksawery;Pytko;swawszczyk@yahoo.com;782 888 505;Zamość;22-400;ulica Zakątek 99;Subscriber;3
4397;Dominik;Kusa;bartek24@yahoo.com;+48 793 897 084;Starachowice;27-200;ul. Broniewskiego 094;New;13
4398;Agnieszka;Chalimoniuk;hlademann@grupa.pl;+48 797 884 937;Katowice;40-001;al. Szarych Szeregów 57;New;12
4399;Jan;Fedak;arturdej@browarczyk-proch.org;784 070 019;Białystok;15-001;pl. Krótka 57;New;10
4400;Dariusz;Stawczyk;bartek78@grupa.com;+48 886 686 908;Szczecin;70-001;plac Skargi 67/36;Subscriber;16
4401;Lidia;Głowienka;nicewiczalan@onet.pl;+48 723 796 878;Łódź;90-001;ulica Wiśniowa 58/42;Subscriber;5
4402;Leonard;Dela;zkoziatek@interia.pl;+48 32 172 11 71;Brzeg;32-800;plac Strumykowa 07/57;New;8
4403;Natasza;Rurka;uklyszcz@yahoo.com;734 664 499;Radom;26-601;pl. Morelowa 316;Subscriber;7
4404;Alex;Roczniak;ligaskonstanty@hotmail.com;+48 500 499 430;Ełk;19-300;ulica Konarskiego 688;New;14
4405;Klara;Ruman;bszmaj@grupa.pl;+48 22 897 38 71;Sopot;81-701;pl. Przechodnia 66/57;Subscriber;11
4406;Roksana;Boba;balikstefan@gmail.com;+48 784 897 032;Koszalin;75-001;ul. Dębowa 196;New;16
4407;Antoni;Mydlarz;borys28@yahoo.com;+48 780 478 260;Gdynia;81-000;pl. Nowa 039;New;11
4408;Ewa;Jeszka;fwujek@gabinety.pl;+48 790 515 807;Zielona Góra;65-001;plac Ogrodowa 361;Subscriber;4
4409;Szymon;Gierach;mateuszlatoszek@o2.pl;+48 880 699 485;Chełm;22-100;plac Wolności 35;Subscriber;3
4410;Adam;Lesiewicz;danielpytlarz@hotmail.com;32 640 11 19;Elbląg;82-300;aleja Browarna 723;New;14
4411;Kamil;Kolanko;jgawlowicz@stowarzyszenie.pl;+48 606 024 308;Stalowa Wola;37-403;aleja Sosnowa 79;Subscriber;9
4412;Dagmara;Giec;hubert17@interia.pl;+48 721 032 493;Szczecin;70-001;aleja Poprzeczna 538;New;16
4413;Elżbieta;Bobko;szlagajulian@fundacja.org;515 577 192;Sopot;81-701;al. Azaliowa 22;New;11
4414;Ewelina;Bernatowicz;erdmannkornel@sliz-biesaga.com;726 641 862;Elbląg;82-300;plac Warszawska 937;Subscriber;14
4415;Natan;Imiela;mirgaolga@krolczyk-kolanko.pl;669 586 236;Toruń;87-100;plac Szeroka 83;New;2
4416;Stanisław;Walo;tszemraj@ppuh.net;32 363 56 38;Bydgoszcz;85-001;ulica Żwirki i Wigury 841;Subscriber;2
4417;Kaja;Koziarz;roksanamilczarczyk@bros.com;+48 662 242 952;Starachowice;27-200;pl. Harcerska 260;New;13
4418;Daniel;Chlebek;danielchlebek@stowarzyszenie.com;+48 504 414 757;Kraków;30-001;ulica Mieszka I 66;New;6
4419;Nela;Młot;inga27@gabinety.com;+48 575 524 166;Białystok;15-001;al. Glówna 39/32;Subscriber;10
4420;Cyprian;Mazek;jedrzej71@trzmiel-synak.org;+48 539 132 672;Opole;45-001;pl. Matejki 55/79;New;8
4421;Marcin;Nurek;igor04@yahoo.com;+48 501 929 758;Piotrków Trybunalski;97-300;ul. Malczewskiego 57/21;New;5
4422;Tymoteusz;Płócienniczak;odoktor@interia.pl;882 755 059;Łomża;18-400;pl. Zakole 67/68;Subscriber;10
4423;Aleksander;Engler;gpodgorny@o2.pl;+48 721 328 810;Brzeg;32-800;aleja Brzozowa 302;New;8
4424;Apolonia;Perlik;iwoszygula@onet.pl;698 742 096;Lublin;20-001;al. Browarna 83/32;New;3
4425;Andrzej;Tylek;ssot@yahoo.com;501 509 822;Toruń;87-100;ulica Wojciecha 003;Subscriber;2
4426;Ernest;Starostka;fkopiczko@o2.pl;+48 22 939 26 09;Kraków;30-001;aleja Plater 974;New;6
4427;Tomasz;Kułach;xmieszala@o2.pl;32 865 42 97;Tarnów;33-100;aleja Sportowa 189;New;6
4428;Konstanty;Pych;sebastianciesielka@interia.pl;32 232 70 39;Wrocław;50-001;aleja Armii Krajowej 107;New;1
4429;Artur;Siemieńczuk;lesiewiczkamil@podeszwa.com;667 911 709;Gorzów Wielkopolski;66-400;pl. Wysoka 333;Subscriber;4
4430;Igor;Kornek;fabian30@starega.com;573 369 318;Opole;45-001;pl. Kosynierów 15;Subscriber;8
4431;Patryk;Kostorz;ldurys@bartus.com;+48 517 476 783;Kielce;25-001;al. Miodowa 31;New;13
4432;Blanka;Dulewicz;julita32@ppuh.org;666 267 326;Sopot;81-701;aleja Żurawia 25;Subscriber;11
4433;Tola;Franas;leonardkozaczuk@spoldzielnia.pl;+48 602 217 935;Ostrowiec Świętokrzyski;27-400;ulica Wiatraczna 394;New;13
4434;Michał;Wabik;mikolajneugebauer@tryc-soczowka.pl;+48 695 544 876;Legnica;59-220;aleja Przemysłowa 72/44;Subscriber;1
4435;Hubert;Orawiec;rajczaksonia@stowarzyszenie.org;+48 533 703 371;Przemyśl;37-700;ulica Solidarnosci 98/76;Subscriber;9
4436;Dawid;Galik;bryzekelzbieta@o2.pl;+48 669 299 777;Kalisz;62-800;al. Olchowa 616;Subscriber;15
4437;Monika;Bździuch;julita47@spoldzielnia.pl;514 602 442;Wrocław;50-001;al. Słowianska 586;Subscriber;1
4438;Jacek;Pyrz;bobakwojciech@gmail.com;+48 692 529 312;Toruń;87-100;ul. Powstańców Śląskich 73;New;2
4439;Klara;Szczudło;agnieszkasiatka@o2.pl;780 424 813;Radom;26-601;ulica Niepodległości 594;New;7
4440;Bruno;Rudowicz;zadoraalan@fpuh.pl;884 931 223;Rzeszów;35-001;plac Gajowa 86/96;Subscriber;9
4441;Andrzej;Dubel;sonia60@interia.pl;+48 604 374 563;Warszawa;00-001;ul. Żabia 801;Subscriber;7
4442;Aurelia;Stępka;blankakubek@ppuh.com;+48 609 692 921;Tarnów;33-100;plac Wiślana 12/93;New;6
4443;Urszula;Sobkiewicz;bartek06@kopytko.pl;+48 500 879 908;Opole;45-001;aleja Pogodna 78/99;New;8
4444;Róża;Merda;sarapawliczak@yahoo.com;+48 695 103 575;Płock;09-400;al. Bukowa 727;New;7
4445;Anna;Wyderka;niedbaljulita@yahoo.com;+48 605 488 909;Kalisz;62-800;ulica Zwycięstwa 49;New;15
4446;Franciszek;Zadka;gubernatjeremi@hotmail.com;+48 573 913 046;Świnoujście;72-600;al. Pszenna 740;Subscriber;16
4447;Janina;Dryka;xjasionek@yahoo.com;532 900 583;Płock;09-400;aleja Kowalska 11/56;New;7
4448;Eryk;Gabara;sara46@tomaszczyk-pielka.pl;880 228 868;Ełk;19-300;al. Irysowa 35;New;14
4449;Damian;Burdach;npindor@yahoo.com;668 185 155;Gdynia;81-000;aleja Głowackiego 027;Subscriber;11
4450;Klara;Raźny;szymontworzydlo@yahoo.com;609 395 707;Elbląg;82-300;aleja Stefana Batorego 41;Subscriber;14
4451;Robert;Chylak;pfraczkiewicz@o2.pl;534 212 774;Tarnów;33-100;ul. Hallera 08/86;New;6
4452;Blanka;Szwałek;ilewek@grupa.net;+48 696 108 318;Suwałki;16-402;al. Jeżynowa 48/57;Subscriber;10
4453;Wojciech;Garncarz;nataniel60@interia.pl;+48 739 204 089;Bydgoszcz;85-001;ul. Powstańców Śląskich 48;New;2
4454;Marika;Miśkowiec;oleksikolaf@spoldzielnia.com;+48 601 473 275;Kielce;25-001;ul. Jastrzębia 20/57;Subscriber;13
4455;Nikodem;Borysiuk;justynastrzala@stowarzyszenie.com;724 443 022;Łódź;90-001;pl. Dolna 714;Subscriber;5
4456;Sebastian;Dolega;mkretowicz@gmail.com;+48 32 507 28 83;Legnica;59-220;al. Listopada 002;New;1
4457;Lidia;Chabior;vkwapis@hotmail.com;+48 660 066 969;Gliwice;44-100;aleja Rzemieślnicza 81/48;New;12
4458;Tadeusz;Koziarz;nkosciuszko@grupa.org;+48 500 263 420;Suwałki;16-402;ulica Słonecznikowa 88/53;Subscriber;10
4459;Borys;Gumienna;malwinajedrusiak@kulis-ziemkiewicz.pl;885 588 551;Gliwice;44-100;plac Poniatowskiego 73;New;12
4460;Nicole;Wincenciak;bazylewiczmieszko@piorek.org;785 825 441;Pabianice;95-050;aleja Lipca 56/89;New;5
4461;Olga;Zasępa;mateuszpernak@graban-linkiewicz.pl;+48 888 097 592;Szczecin;70-001;plac Dworska 535;Subscriber;16
4462;Bianka;Cieciura;mariusz81@koska.pl;+48 798 774 347;Zamość;22-400;pl. Krótka 63/07;Subscriber;3
4463;Jeremi;Dorynek;pgrubba@grupa.com;+48 786 228 229;Jelenia Góra;58-500;plac Irysowa 964;New;1
4464;Daniel;Nieścioruk;mmarach@rejmer.com;889 629 436;Radom;26-601;ul. Matejki 654;New;7
4465;Gustaw;Rogacz;wfogt@nalazek-dzienisz.pl;579 359 025;Katowice;40-001;ul. Żeromskiego 83/04;New;12
4466;Artur;Kiełbowicz;jerzy70@hotmail.com;+48 788 518 732;Łódź;90-001;plac Broniewskiego 55;New;5
4467;Leon;Meler;janinagalek@spoldzielnia.pl;+48 795 758 399;Łódź;90-001;pl. Poniatowskiego 81;New;5
4468;Jerzy;Ubysz;gustawzbylut@stowarzyszenie.com;503 015 521;Opole;45-001;pl. Jałowcowa 784;Subscriber;8
4469;Marianna;Staciwa;marcelnieradzik@spoldzielnia.pl;+48 22 116 10 05;Nysa;48-267;ul. Rataja 85;New;8
4470;Paweł;Grzenia;hubertcyrek@ppuh.net;+48 698 643 082;Elbląg;82-300;aleja Miodowa 27;New;14
4471;Błażej;Kujawiak;bryjaadam@fundacja.pl;+48 604 333 261;Koszalin;75-001;pl. Poprzeczna 83/93;New;16
4472;Kazimierz;Cibor;mateuszkonieczek@fundacja.org;+48 881 832 954;Rzeszów;35-001;plac Bałtycka 72/69;New;9
4473;Karol;Mikus;kramerpatryk@pochron-wolos.com;+48 32 057 93 11;Świnoujście;72-600;al. Średnia 54/00;New;16
4474;Kacper;Ochnio;sebastian36@onet.pl;32 829 81 93;Białystok;15-001;aleja Makuszyńskiego 46;New;10
4475;Mikołaj;Andziak;monikadubik@onet.pl;+48 605 754 849;Nowy Sącz;33-300;ulica Dworska 23/01;New;6
4476;Jakub;Sadlak;kazimierzwaldoch@interia.pl;573 894 879;Wrocław;50-001;pl. Urocza 523;New;1
4477;Nela;Raczkiewicz;justynagotfryd@o2.pl;734 018 836;Gliwice;44-100;al. Władysława Jagiełły 09/87;New;12
4478;Ida;Hendzel;nowekroza@ppuh.pl;+48 794 378 017;Gliwice;44-100;pl. Chełmońskiego 119;New;12
4479;Ryszard;Ficoń;bobelnataniel@zadka.com;735 974 884;Stalowa Wola;37-403;plac Brzechwy 04;Subscriber;9
4480;Sandra;Jargiło;patryk12@ppuh.com;784 235 300;Łomża;18-400;ulica Irysowa 963;New;10
4481;Julian;Gumienna;tadeusz78@yahoo.com;692 211 201;Wrocław;50-001;plac Piwna 16;New;1
4482;Ewelina;Machowicz;kbrzezniak@yahoo.com;506 610 560;Brzeg;32-800;pl. Jasna 388;New;8
4483;Urszula;Kurp;lukszaarkadiusz@o2.pl;732 162 873;Starachowice;27-200;ul. Makuszyńskiego 922;Subscriber;13
4484;Daniel;Skowyra;rfaruga@fundacja.pl;+48 790 285 209;Zamość;22-400;al. Stroma 11;Subscriber;3
4485;Róża;Oleksik;kmaculewicz@o2.pl;+48 884 749 396;Chełm;22-100;ulica Miarki 926;New;3
4486;Konstanty;Pniak;danielklamka@yahoo.com;+48 601 493 561;Tarnów;33-100;ulica Rajska 015;New;6
4487;Julianna;Bociek;metelsebastian@interia.pl;797 869 258;Radom;26-601;pl. Floriana 42/75;New;7
4488;Tadeusz;Lesner;eporwol@fpuh.com;501 475 508;Częstochowa;42-207;aleja Narcyzowa 79/99;New;12
4489;Anna;Grygorowicz;kazimierzkuciak@kulon-gradziel.com;669 940 769;Warszawa;00-001;pl. Zakątek 48/48;New;7
4490;Krystyna;Kruszona;kszczechowicz@onet.pl;+48 32 945 74 25;Konin;62-500;pl. Jasna 44;Subscriber;15
4491;Blanka;Dudko;wiktor41@ppuh.com;+48 605 784 215;Radom;26-601;pl. Odrzańska 29;New;7
4492;Sandra;Pikula;kalina00@stowarzyszenie.com;885 962 743;Kraków;30-001;pl. Nadrzeczna 818;Subscriber;6
4493;Sebastian;Koperek;bobarzanek@fpuh.com;720 466 428;Nowy Sącz;33-300;ulica Szarych Szeregów 425;Subscriber;6
4494;Eryk;Krzywonos;gfrankowicz@hotmail.com;+48 534 569 840;Przemyśl;37-700;ulica Wspólna 34/49;New;9
4495;Liwia;Jakóbik;ezelazo@grupa.com;+48 732 465 238;Gliwice;44-100;al. Lipowa 109;Subscriber;12
4496;Konrad;Wiaderek;karolkulus@groth.pl;530 332 711;Legnica;59-220;ul. Piękna 73/60;Subscriber;1
4497;Kamila;Uliasz;klaramajdak@broszkiewicz.com;+48 723 000 138;Elbląg;82-300;ulica Poprzeczna 85/30;New;14
4498;Inga;Jamroz;hubertbialka@hotmail.com;22 976 65 31;Włocławek;87-800;al. Podwale 05/69;New;2
4499;Marcel;Koperek;rozahumeniuk@fundacja.pl;+48 504 505 429;Brzeg;32-800;ulica Wolności 18/26;Subscriber;8
4500;Łukasz;Para;gustaw44@onet.pl;782 719 332;Przemyśl;37-700;plac Boczna 71/97;Subscriber;9
4501;Marek;Kowalówka;mmakiela@o2.pl;887 501 587;Nowa Sól;67-100;plac Swierkowa 06/57;New;4
4502;Anita;Bystrek;adabilik@o2.pl;697 627 963;Koszalin;75-001;aleja Radosna 35/37;New;16
4503;Mieszko;Bobko;zrajczyk@gmail.com;+48 604 084 946;Suwałki;16-402;al. Sucharskiego 11/39;Subscriber;10
4504;Karina;Hamera;kandorasonia@steinke-kostek.net;+48 515 846 391;Ostrowiec Świętokrzyski;27-400;pl. Lazurowa 71;New;13
4505;Arkadiusz;Bazydło;antonigabryel@grupa.com;+48 32 315 74 07;Rzeszów;35-001;aleja Klonowa 46;New;9
4506;Leonard;Semenowicz;mariusz49@o2.pl;+48 609 284 509;Gliwice;44-100;ulica Skłodowskiej-Curie 77;Subscriber;12
4507;Dawid;Kaczan;nladziak@grupa.pl;511 753 693;Ostrowiec Świętokrzyski;27-400;ul. Grunwaldzka 12/55;New;13
4508;Ewelina;Bereda;norbertfidura@spoldzielnia.pl;+48 696 628 128;Ostrowiec Świętokrzyski;27-400;aleja Tylna 17/03;Subscriber;13
4509;Konstanty;Lisak;nataniel48@majzner.net;32 762 46 74;Koszalin;75-001;pl. Jarzębinowa 907;Subscriber;16
4510;Jeremi;Doktór;cezarychojna@yahoo.com;+48 695 615 981;Warszawa;00-001;al. Traugutta 65/19;New;7
4511;Tomasz;Ficner;jlizon@yahoo.com;723 752 076;Brzeg;32-800;al. Bursztynowa 584;New;8
4512;Olaf;Salach;bejnarowiczalan@ppuh.pl;782 919 229;Częstochowa;42-207;ulica Baczynskiego 81/85;New;12
4513;Jakub;Boba;ingawladyka@fogt.org;+48 720 794 582;Łomża;18-400;ul. Zacisze 394;New;10
4514;Paweł;Gajzler;jacek53@gmail.com;797 333 466;Starachowice;27-200;aleja Zachodnia 391;Subscriber;13
4515;Dariusz;Fronia;anaczk@chwedoruk-sarniak.pl;604 062 430;Kraków;30-001;plac Kruczkowskiego 58/17;New;6
4516;Malwina;Wyrostek;stepaktymoteusz@interia.pl;+48 797 137 766;Rzeszów;35-001;pl. Krakowska 03;New;9
4517;Artur;Kamyk;krystian21@onet.pl;720 300 507;Brzeg;32-800;al. Kaliska 55/43;New;8
4518;Nikodem;Frymus;maciejosada@hotmail.com;+48 576 289 905;Nowa Sól;67-100;ul. Toruńska 76/02;Subscriber;4
4519;Dorota;Kamela;marikagagala@gmail.com;+48 692 966 035;Nowa Sól;67-100;ulica Wiśniowa 26/03;New;4
4520;Emil;Breguła;ibajak@grupa.pl;+48 698 746 381;Łomża;18-400;ul. Handlowa 613;New;10
4521;Marcin;Letkiewicz;drwiegajeremi@stowarzyszenie.com;+48 502 962 045;Poznań;60-001;ulica Batalionów Chłopskich 58/93;Subscriber;15
4522;Kornelia;Błasik;marikajarmuzek@onet.pl;+48 538 991 906;Włocławek;87-800;ul. Gołębia 11/24;Subscriber;2
4523;Aurelia;Działak;marcelkanarek@spoldzielnia.org;+48 578 426 255;Rzeszów;35-001;al. Błękitna 28;Subscriber;9
4524;Franciszek;Szyndler;frelekkornelia@kornak.com;+48 738 770 485;Gdynia;81-000;plac Jasna 36;Subscriber;11
4525;Sonia;Lisoń;melaniadelekta@gmail.com;506 052 847;Warszawa;00-001;ul. Torowa 26/16;New;7
4526;Ewelina;Bojdo;ebojdo@grupa.com;660 621 025;Olsztyn;10-001;aleja Bolesława Chrobrego 35/10;New;14
4527;Justyna;Guźniczak;rpyrz@onet.pl;+48 782 534 244;Stalowa Wola;37-403;pl. Gajowa 77/52;Subscriber;9
4528;Angelika;Rudowicz;xosik@ppuh.pl;+48 793 761 635;Przemyśl;37-700;aleja Cmentarna 440;Subscriber;9
4529;Kazimierz;Baumgart;jerzybernard@szczudlo.org;727 708 206;Stalowa Wola;37-403;ul. Gajowa 53;Subscriber;9
4530;Eliza;Trojanek;bobikkacper@hotmail.com;667 960 834;Gliwice;44-100;ulica Popiełuszki 40/88;New;12
4531;Robert;Zieniewicz;krzysztof93@onet.pl;+48 510 129 650;Poznań;60-001;ul. Grottgera 18;Subscriber;15
4532;Eliza;Stypka;iwo49@kuropatwa.pl;538 391 309;Łódź;90-001;pl. Morcinka 703;Subscriber;5
4533;Marianna;Pizoń;yzyga@hotmail.com;+48 22 759 64 59;Łódź;90-001;aleja Boczna 62;New;5
4534;Aleksander;Kuciel;milosz77@fundacja.com;+48 782 126 867;Świnoujście;72-600;plac Matejki 53/49;New;16
4535;Kamila;Kapral;mandrearczyk@fpuh.pl;607 107 601;Toruń;87-100;aleja Powstańców 25/82;Subscriber;2
4536;Natasza;Kasznia;witold17@fundacja.com;699 324 354;Katowice;40-001;al. Kolorowa 13;Subscriber;12
4537;Cezary;Bobryk;ostefanik@interia.pl;+48 887 984 665;Piotrków Trybunalski;97-300;pl. Rubinowa 79;Subscriber;5
4538;Stefan;Męcik;rozalia50@hotmail.com;+48 726 755 017;Nowy Sącz;33-300;ul. Szmaragdowa 95;Subscriber;6
4539;Robert;Ograbek;sobiszkarina@yahoo.com;600 142 331;Włocławek;87-800;ulica Poziomkowa 89/49;Subscriber;2
4540;Adrian;Teter;mieszkofraniak@gmail.com;572 700 830;Toruń;87-100;ulica Ciasna 99;Subscriber;2
4541;Dorota;Wiertel;crymarz@onet.pl;506 134 829;Olsztyn;10-001;plac Mostowa 12;Subscriber;14
4542;Kacper;Wyrwał;cfita@yahoo.com;+48 32 690 75 25;Płock;09-400;aleja Gołębia 58/32;New;7
4543;Oskar;Bork;anna-maria02@stowarzyszenie.com;606 371 993;Bydgoszcz;85-001;pl. Krótka 31;Subscriber;2
4544;Justyna;Makar;zokolgierd@stowarzyszenie.pl;531 486 485;Kalisz;62-800;pl. Sosnowa 152;New;15
4545;Wiktor;Bany;bobelgaja@interia.pl;32 728 91 81;Sopot;81-701;pl. Jagodowa 164;Subscriber;11
4546;Krzysztof;Kontny;apolonia96@yahoo.com;+48 533 379 650;Nysa;48-267;ulica Dolna 59/45;Subscriber;8
4547;Sonia;Bazela;bytnerbruno@wolk.pl;+48 691 711 132;Opole;45-001;ul. Grzybowa 457;Subscriber;8
4548;Jerzy;Zarzeczna;ngrund@ppuh.pl;575 607 821;Gdańsk;80-001;ul. Popiełuszki 92;New;11
4549;Urszula;Prażuch;maksymkornelia@flasza.com;+48 661 629 849;Pabianice;95-050;al. Szkolna 26;New;5
4550;Aleksander;Ćmiel;elzbieta40@hotmail.com;698 283 531;Nowa Sól;67-100;plac Mazurska 975;New;4
4551;Tobiasz;Płaneta;milaprzemyslaw@onet.pl;+48 665 994 310;Gliwice;44-100;plac Norwida 99/44;Subscriber;12
4552;Gaja;Kabala;mateusz38@o2.pl;792 947 908;Gdańsk;80-001;al. Wyszyńskiego 263;New;11
4553;Sara;Pacholik;kamil34@interia.pl;+48 797 356 857;Świnoujście;72-600;ul. Lipowa 478;Subscriber;16
4554;Cezary;Wudarczyk;widlakagnieszka@o2.pl;663 004 499;Warszawa;00-001;al. Konarskiego 97/97;New;7
4555;Albert;Jenek;jozefelsner@o2.pl;+48 782 268 454;Nowa Sól;67-100;al. Konstytucji 3 Maja 43;New;4
4556;Aleks;Solis;idanagel@gabinety.com;601 987 412;Starachowice;27-200;plac Dąbrowskiej 02/76;Subscriber;13
4557;Tymoteusz;Ceynowa;qmachon@interia.pl;+48 578 882 035;Nowa Sól;67-100;pl. Młynarska 64/30;Subscriber;4
4558;Stefan;Kaźmierczyk;fabian28@szyba-sypek.pl;604 504 055;Gorzów Wielkopolski;66-400;aleja Zielona 87/16;New;4
4559;Nikodem;Posłuszna;marcelinaszkup@grupa.pl;697 893 433;Ostrowiec Świętokrzyski;27-400;al. Solidarnosci 282;Subscriber;13
4560;Lidia;Kandzia;bszalast@onet.pl;+48 693 497 749;Kalisz;62-800;al. Leszczynowa 80;Subscriber;15
4561;Dariusz;Tylman;olaf48@yahoo.com;+48 720 823 427;Gdańsk;80-001;plac Świerczewskiego 67/78;New;11
4562;Kamil;Maleszka;igorsieja@gabinety.pl;782 215 795;Olsztyn;10-001;ul. Sybiraków 42;Subscriber;14
4563;Wiktor;Dub;dereklidia@fundacja.pl;22 014 39 27;Pabianice;95-050;aleja Gałczynskiego 48;Subscriber;5
4564;Marcin;Pabisiak;alexbudzich@majos-keler.pl;736 302 857;Radom;26-601;al. Władysława Łokietka 57;New;7
4565;Juliusz;Proć;ptokmelania@yahoo.com;797 575 541;Koszalin;75-001;al. Wodna 55/71;Subscriber;16
4566;Kornel;Sanetra;lidia44@o2.pl;693 432 127;Poznań;60-001;plac Stolarska 35;New;15
4567;Piotr;Filiks;ecakala@stowarzyszenie.net;32 859 21 41;Gdynia;81-000;al. Pałacowa 803;New;11
4568;Kajetan;Uliczka;danielolbrych@grupa.net;507 835 476;Włocławek;87-800;ul. Bociania 293;Subscriber;2
4569;Dagmara;Cherek;gabrychanna-maria@kupaj-osman.com;690 908 244;Bydgoszcz;85-001;aleja Popiełuszki 52;Subscriber;2
4570;Urszula;Tworzydło;sandrarorat@fundacja.pl;+48 662 623 967;Gorzów Wielkopolski;66-400;ulica Dobra 68;New;4
4571;Malwina;Maślach;adahenke@stowarzyszenie.com;+48 660 526 916;Ostrowiec Świętokrzyski;27-400;aleja Strumykowa 02/48;Subscriber;13
4572;Krzysztof;Rozum;grasagnieszka@interia.pl;539 318 343;Kalisz;62-800;ulica Wałowa 37/16;Subscriber;15
4573;Krzysztof;Galik;skalamonika@gmail.com;796 041 234;Ełk;19-300;al. Krokusowa 026;Subscriber;14
4574;Tomasz;Aleksandrzak;ledzionmaks@spoldzielnia.pl;+48 880 119 261;Zamość;22-400;aleja Poziomkowa 61/19;Subscriber;3
4575;Wiktor;Barcz;mieszkociesielczyk@jeske-soroko.pl;733 064 229;Konin;62-500;ulica Nadbrzeżna 35/08;New;15
4576;Krystian;Szlufik;scibiorbianka@tokarek.com;+48 519 827 592;Toruń;87-100;al. Wałowa 712;Subscriber;2
4577;Iwo;Miszta;kuffeljanina@o2.pl;22 205 76 55;Nowa Sól;67-100;ul. Lipca 79/28;New;4
4578;Oliwier;Turlej;sandramichniak@szpila.pl;+48 22 191 19 09;Katowice;40-001;pl. Stefana Batorego 593;Subscriber;12
4579;Melania;Chodak;bartek46@interia.pl;576 042 001;Legnica;59-220;ul. Torowa 82/57;New;1
4580;Leon;Szyca;tomaszpulka@grupa.net;+48 515 502 819;Łomża;18-400;al. Opolska 94/86;New;10
4581;Maksymilian;Kapcia;inga34@surdyk-walesa.com;571 543 055;Łódź;90-001;plac Kossaka 02/00;Subscriber;5
4582;Inga;Block;cezarygrzesiek@korniak-wiraszka.net;+48 22 316 06 07;Zamość;22-400;ulica Owocowa 114;Subscriber;3
4583;Tymon;Klinkosz;dorawanatan@fpuh.org;22 655 15 13;Olsztyn;10-001;al. Nadbrzeżna 965;Subscriber;14
4584;Natan;Jędryczka;adamtadych@hotmail.com;880 619 267;Łomża;18-400;ul. Kwiatowa 15;New;10
4585;Apolonia;Kamyk;zszyda@gabinety.com;508 518 221;Świnoujście;72-600;ul. Listopada 28/58;New;16
4586;Mikołaj;Burnat;kajetanplebanek@grupa.pl;+48 22 457 67 52;Opole;45-001;ul. Plażowa 953;New;8
4587;Róża;Hajduga;ewa88@o2.pl;+48 22 790 70 37;Zamość;22-400;plac Powstańców Wielkopolskich 326;New;3
4588;Krzysztof;Osipowicz;pkosak@onet.pl;695 568 858;Elbląg;82-300;ulica Poziomkowa 78/85;Subscriber;14
4589;Gabriel;Latuszek;kurpanikkarol@szczubelek.net;576 229 133;Stalowa Wola;37-403;al. Harcerska 237;Subscriber;9
4590;Aurelia;Kozłowicz;solnicamilosz@hotmail.com;+48 22 788 60 75;Poznań;60-001;ul. Skłodowskiej-Curie 913;Subscriber;15
4591;Przemysław;Sendor;lferdyn@interia.pl;+48 794 682 404;Kielce;25-001;ulica Jana 95;Subscriber;13
4592;Malwina;Prokurat;albertziajka@spoldzielnia.pl;532 587 712;Katowice;40-001;aleja Jagiellońska 19;New;12
4593;Krystyna;Szaj;ewaduczek@burdach-szczypior.net;697 092 944;Płock;09-400;ulica Kołłątaja 345;New;7
4594;Kamila;Grześków;lukasz22@hotmail.com;+48 573 835 440;Gliwice;44-100;ulica Stroma 61;Subscriber;12
4595;Hubert;Wiza;odrewnik@gmail.com;+48 790 827 969;Kraków;30-001;ul. Maja 49;New;6
4596;Łukasz;Sroga;gkiedrowicz@leks-bladek.pl;785 433 613;Elbląg;82-300;ulica Urocza 39;Subscriber;14
4597;Rafał;Raszkiewicz;ctolak@o2.pl;533 886 218;Jelenia Góra;58-500;aleja Opolska 37;New;1
4598;Igor;Kordus;natanielochal@gmail.com;32 697 45 27;Płock;09-400;ulica Azaliowa 459;New;7
4599;Jeremi;Januszko;stanislawgoraj@o2.pl;538 186 417;Białystok;15-001;plac Głowackiego 753;New;10
4600;Kazimierz;Panuś;dobosiewiczjeremi@hotmail.com;+48 22 939 54 38;Suwałki;16-402;al. Zakątek 78;New;10
4601;Sandra;Mak;strzyzolgierd@yahoo.com;+48 666 960 326;Katowice;40-001;plac Spółdzielcza 47/99;Subscriber;12
